38914767,Jordan 1 Retro Low OG University Red,White/University Red-White,12,CZ0790-161,09/25/2024,$45.47,$0.00,$0.00,$45.47,Nike San Clemente,upc_scan
38914766,Jordan 1 Retro Low OG University Red,White/University Red-White,12,CZ0790-161,09/25/2024,$45.47,$0.00,$0.00,$45.47,Nike San Clemente,upc_scan
38914765,Jordan 1 Retro Low OG University Red,White/University Red-White,14,CZ0790-161,09/25/2024,$45.47,$0.00,$0.00,$45.47,Nike San Clemente,upc_scan
38914764,Jordan 1 Retro Low OG University Red,White/University Red-White,13,CZ0790-161,09/25/2024,$45.47,$0.00,$0.00,$45.47,Nike San Clemente,upc_scan
38914763,Jordan 1 Retro Low OG University Red,White/University Red-White,13,CZ0790-161,09/25/2024,$45.47,$0.00,$0.00,$45.47,Nike San Clemente,upc_scan
38914762,Jordan 1 Retro Low OG University Red,White/University Red-White,13,CZ0790-161,09/25/2024,$45.47,$0.00,$0.00,$45.47,Nike San Clemente,upc_scan
39097549,New Balance 1906R Silver Metallic Blue Agate,Silver Metallic/Blue Agate/Sea Salt,10.5,M1906REB,09/29/2024,$61.73,$0.00,$0.00,$61.73,New Balance Citadel,manual
39126713,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126712,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126711,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126710,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126709,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126708,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126707,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126706,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126705,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126704,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126625,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126624,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126623,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126622,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126621,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126620,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126619,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126618,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126617,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126616,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126615,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126614,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126384,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126383,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126382,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126381,adidas Yeezy 450 Resin,Resin/Resin/Resin,10.5,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126379,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126378,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126377,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126376,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126375,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126374,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
39126373,adidas Yeezy 450 Resin,Resin/Resin/Resin,10,GY4110,09/30/2024,$32.33,$0.00,$0.00,$32.33,Adidas Orange,upc_scan
